"Estación","Título","latitud","longitud","Fecha","Periodo","SO2","NO","NO2","CO","PM10","O3","dd","vv","TMP","HR","PRB","RS","LL","BEN","TOL","MXIL","PM25"
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-05",2,NA,46,17,0.4,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-05",1,NA,48,20,0.38,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",24,NA,64,22,0.43,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",23,NA,50,30,0.75,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",22,NA,47,32,0.33,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",21,NA,42,30,0.18,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",20,NA,78,35,0.6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",19,NA,77,33,1.25,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",18,NA,43,33,1.25,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",17,NA,28,35,0.95,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",16,NA,32,31,0.45,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",15,NA,42,36,0.75,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",14,NA,30,22,0.13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",13,NA,59,27,0.2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",12,NA,71,24,0.17,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",11,NA,59,25,0.13,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",10,NA,76,25,0.23,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",9,NA,78,27,0.28,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",8,NA,61,26,0.15,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",7,NA,36,18,0.23,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",6,NA,22,17,0.2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",5,NA,17,11,0.1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",4,NA,20,11,0.1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",3,NA,26,13,0.15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",2,NA,45,15,0.28,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-04",1,NA,53,17,0.38,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",24,NA,67,22,0.35,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",23,NA,92,24,0.43,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",22,NA,122,28,0.68,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",21,NA,141,37,0.63,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",20,NA,108,38,0.6,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",19,NA,48,45,0.6,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",18,NA,27,44,0.65,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",17,NA,23,40,0.4,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",16,NA,13,34,0.33,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",15,NA,7,31,0.38,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",14,NA,5,25,1.05,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",13,NA,10,26,1.55,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",12,NA,15,33,0.13,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",11,NA,19,35,0.13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",10,NA,13,34,0.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",9,NA,5,28,0.13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",8,NA,5,25,0.1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",7,NA,4,18,0.1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",6,NA,6,17,0.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",5,NA,6,15,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",4,NA,7,15,0.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",3,NA,4,11,0.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",2,NA,5,12,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-03",1,NA,4,12,0.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",24,NA,10,19,0.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",23,NA,14,24,0.23,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",22,NA,17,28,0.3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",21,NA,11,25,0.5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",20,NA,12,27,0.65,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",19,NA,13,30,0.57,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",18,NA,21,27,1.02,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",17,NA,11,24,0.7,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",16,NA,8,20,0.23,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",15,NA,5,16,0.17,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",14,NA,6,16,0.2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",13,NA,7,17,0.2,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",12,NA,9,19,0.33,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",11,NA,15,23,0.35,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",10,NA,12,17,0.2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",9,NA,14,18,0.23,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",8,NA,12,16,0.15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",7,NA,13,16,0.13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",6,NA,18,16,0.2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",5,NA,16,16,0.17,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",4,NA,19,15,0.17,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",3,NA,18,17,0.2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",2,NA,23,18,0.2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-02",1,NA,29,19,0.23,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",24,NA,32,21,0.33,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",23,NA,35,24,0.25,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",22,NA,25,25,0.33,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",21,NA,45,33,0.35,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",20,NA,25,30,0.38,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",19,NA,14,22,0.2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",18,NA,7,17,0.2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",17,NA,3,10,0.1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",16,NA,3,8,0.1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",15,NA,3,8,0.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",14,NA,3,10,0.1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",13,NA,4,13,0.1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",12,NA,8,21,1.02,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",11,NA,8,18,0.47,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",10,NA,9,19,0.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",9,NA,12,21,0.1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",8,NA,11,23,0.13,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",7,NA,15,20,0.1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",6,NA,13,15,0.1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",5,NA,12,14,0.1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",4,NA,13,15,0.1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",3,NA,14,14,0.1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",2,NA,15,15,0.1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-01",1,NA,19,18,0.15,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",24,NA,21,22,0.2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",23,NA,17,26,0.23,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",22,NA,21,34,0.73,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",21,NA,19,29,0.77,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",20,NA,26,35,0.5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",19,NA,27,28,0.43,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",18,NA,41,36,0.68,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",17,NA,67,34,0.6,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",16,NA,43,35,0.47,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",15,NA,37,35,0.53,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",14,NA,32,44,0.43,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",13,NA,27,31,0.33,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",12,NA,29,35,0.4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",11,NA,27,33,0.43,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",10,NA,46,30,0.93,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",9,NA,54,23,0.7,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",8,NA,55,22,0.6,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",7,NA,47,19,0.63,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",6,NA,37,18,0.47,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",5,NA,30,17,0.28,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",4,NA,36,16,0.2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",3,NA,28,18,0.2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",2,NA,35,22,0.25,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-31",1,NA,43,22,0.28,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",24,NA,49,25,0.33,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",23,NA,74,27,0.52,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",22,NA,100,27,0.68,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",21,NA,116,30,0.73,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",20,NA,95,36,0.55,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",19,NA,76,33,0.38,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",18,NA,71,31,0.35,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",17,NA,66,28,0.28,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",16,NA,64,24,0.43,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",15,NA,44,25,0.23,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",14,NA,65,27,0.37,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",13,NA,83,29,0.5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",12,NA,111,30,0.45,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",11,NA,178,33,0.53,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",10,NA,183,32,0.6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",9,NA,150,36,0.52,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",8,NA,99,27,0.4,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",7,NA,57,22,0.35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",6,NA,31,20,0.15,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",5,NA,32,16,0.1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",4,NA,31,14,0.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",3,NA,35,14,0.15,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",2,NA,52,13,0.18,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-30",1,NA,75,15,0.32,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-29",24,NA,133,24,1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-29",23,NA,172,29,1.3,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-29",22,NA,167,28,1.4,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-29",21,NA,147,30,1.3,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-29",20,NA,142,35,1.83,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-29",19,NA,94,35,1.1,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-29",18,NA,66,39,0.3,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-29",17,NA,36,36,0.2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-29",16,NA,24,33,0.2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-29",15,NA,22,28,0.17,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-29",14,NA,24,21,0.13,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-10-29",13,NA,48,34,0.33,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"Estación Avenida Argentina",43.538869,-5.69893,"2020-12-10",12,3,16,35,0.17,69,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"Estación Avenida Argentina",43.538869,-5.69893,"2020-12-10",11,3,12,30,0.13,53,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"Estación Avenida Argentina",43.538869,-5.69893,"2020-12-10",10,3,13,30,0.14,49,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"Estación Avenida Argentina",43.538869,-5.69893,"2020-12-10",9,3,6,24,0.13,45,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"Estación Avenida Argentina",43.538869,-5.69893,"2020-12-10",8,4,3,15,0.17,29,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
